# lambda   alpha  xi a_S
0.25	0.1708025550820224	0.41500000000000004	7.21696893195908
2.25	0.26143232396235877	0.41500000000000004	5.534164405265589
1.	0.2580432909617372	0.46	5.582042425242452
0.0625	0.0999712016391014	0.46	10.408715329601538
4.	0.30775607520386733	0.46	5.024675742286946
9.	0.32677286457705623	0.46	4.845918156164291
16.	0.33659669267220693	0.46	4.756446564022163
25.	0.3431927677883682	0.46	4.6954729586213855
0.25	0.18932331406682001	0.46	6.747157497884658
2.25	0.2897804072835784	0.46	5.208293901875707
0.0625	0.1097509931037961	0.505	9.609176927837979
1.	0.2832866563819072	0.505	5.28155221275215
4.	0.33786264777815866	0.505	4.7623891505560945
9.	0.358739775242203	0.505	4.595452971199217
16.	0.36952462999883584	0.505	4.511971103299388
25.	0.3767659733328825	0.505	4.455185568446187
0.25	0.20784407305161762	0.505	6.3569466584552
2.25	0.31812849060479803	0.505	4.933712081574666
0.0625	0.11953078456849081	0.55	8.944518809968532
1.	0.30853002180207717	0.55	5.024574990711188
4.	0.3679692203524501	0.55	4.537192216156656
9.	0.39070668590734986	0.55	4.380116541655161
16.	0.4024525673254648	0.55	4.301614797333833
25.	0.4103391788773968	0.55	4.248288930398452
0.25	0.22636483203641525	0.55	6.026133085603476
2.25	0.34647657392601766	0.55	4.698264239627337
0.0625	0.12931057603318552	0.5950000000000001	8.3771765837392
1.	0.33377338722224714	0.5950000000000001	4.801549837244208
4.	0.3980757929267415	0.5950000000000001	4.341107320426227
9.	0.4226735965724967	0.5950000000000001	4.192408912150764
16.	0.43538050465209377	0.5950000000000001	4.118125721136813
25.	0.44391238442191105	0.5950000000000001	4.06771349877819
0.25	0.24488559102121285	0.5950000000000001	5.7409815941034426
2.25	0.37482465724723735	0.5950000000000001	4.493472828533442
1.	0.3590167526424171	0.6400000000000001	4.605614811809565
0.0625	0.13909036749788023	0.6400000000000001	7.88226172541205
4.	0.4281823655010329	0.6400000000000001	4.168365753351473
9.	0.45464050723764354	0.6400000000000001	4.026892911249986
16.	0.46830844197872273	0.6400000000000001	3.9562383487299058
25.	0.47748558996642537	0.6400000000000001	3.9083190357519837
2.25	0.403172740568457	0.6400000000000001	4.313222801612094
0.25	0.2634063500060105	0.6400000000000001	5.491791593798725
1.	0.38426011806258703	0.685	4.431701789850033
0.0625	0.1488701589625749	0.685	7.442573136398822
4.	0.45828893807532417	0.685	4.014679811797031
9.	0.4866074179027903	0.685	3.879518530823438
16.	0.5012363793053517	0.685	3.8120254179740054
25.	0.5110587955109396	0.685	3.766267310830136
2.25	0.43152082388967655	0.685	4.152978553880498
0.25	0.2819271089908081	0.685	5.271494624882209
1.	0.409503483482757	0.7300000000000001	4.27597615320763
0.0625	0.15864995042726962	0.7300000000000001	7.045801671651817
4.	0.4883955106496156	0.7300000000000001	3.8767878168916003
16.	0.5341643166319806	0.7300000000000001	3.6824905950984688
9.	0.5185743285679372	0.7300000000000001	3.747199208912173
25.	0.544632001055454	0.7300000000000001	3.6386270763413364
0.25	0.3004478679756057	0.7300000000000001	5.074804259770531
2.25	0.45986890721089624	0.7300000000000001	4.009296024701796
0.0625	0.1684297418919643	0.775	6.682876022035629
1.	0.43474684890292686	0.775	4.1354762718396625
4.	0.5185020832239069	0.775	3.7521589184559168
9.	0.5505412392330838	0.775	3.6275361347553936
16.	0.5670922539586095	0.775	3.565302967262123
25.	0.5782052065999681	0.775	3.5231161593396076
0.25	0.3189686269604033	0.775	4.897678724306065
2.25	0.4882169905321158	0.775	3.8795070111721164
0.0625	0.17820953335665904	0.8200000000000001	6.346938893941132
1.	0.45999021432309684	0.8200000000000001	4.007873787155615
4.	0.5486086557981983	0.8200000000000001	3.638795390533629
16.	0.6000201912852384	0.8200000000000001	3.4586185113652146
9.	0.5825081498982307	0.8200000000000001	3.518633149475181
25.	0.6117784121444825	0.8200000000000001	3.417927798398286
0.25	0.3374893859452009	0.8200000000000001	4.736968931880156
2.25	0.5165650738533355	0.8200000000000001	3.761508240046647
0.0625	0.18798932482135375	0.8650000000000001	6.032688829709787
1.	0.4852335797432668	0.8650000000000001	3.891309648182548
4.	0.5787152283724897	0.8650000000000001	3.535096544884495
9.	0.6144750605633775	0.8650000000000001	3.4189690619514956
16.	0.6329481286118674	0.8650000000000001	3.3609567780279126
25.	0.6453516176889967	0.8650000000000001	3.321610546660345
0.25	0.3560101449299985	0.8650000000000001	4.590180846447756
2.25	0.5449131571745551	0.8650000000000001	3.653616479718196
0.0625	0.19776911628604843	0.91	5.735943134988471
1.	0.5104769451634368	0.91	3.784279169962501
4.	0.6088218009467811	0.91	3.4397627963464816
9.	0.6464419712285243	0.91	3.327307466805134
16.	0.6658760659384964	0.91	3.2711136939306495
25.	0.678924823233511	0.91	3.2329832623791033
0.25	0.3745309039147961	0.91	4.4553107603549496
2.25	0.5732612404957746	0.91	3.5544665878135673
0.0625	0.20754890775074314	0.9550000000000001	5.45333933898045
1.	0.5357203105836067	0.9550000000000001	3.6855496990322556
4.	0.6389283735210725	0.9550000000000001	3.351726599630558
9.	0.6784088818936711	0.9550000000000001	3.2426317131590365
25.	0.7124980287780253	0.9550000000000001	3.1510736893247593
16.	0.6988040032651253	0.9550000000000001	3.188098618360087
0.25	0.3930516628995937	0.9550000000000001	4.3307284581862415
2.25	0.6016093238169943	0.9550000000000001	3.462938235484927
0.0625	0.21732869921543782	1.	5.182126145395049
1.	0.5609636760037766	1.	3.5941004981256497
4.	0.6690349460953637	1.	3.2701017977080493
9.	0.7103757925588179	1.	3.164097138303994
16.	0.7317319405917542	1.	3.111088068263095
25.	0.7460712343225395	1.	3.075073265962691
0.25	0.4115724218843913	1.	4.215092648557612
2.25	0.6299574071382139	1.	3.3781022449653175
